Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Aktion;Umsatz
10.04.2021;13:27:52;M Portes-Rouges;255;30;MClass salade russe;1;0.00;2.30
10.04.2021;13:27:52;M Portes-Rouges;255;30;Guacamole dip;1;0.00;4.90
10.04.2021;13:27:52;M Portes-Rouges;255;30;Tortilla chips ranch;1;0.00;3.80
10.04.2021;13:27:52;M Portes-Rouges;255;30;MBud haricots verts;1;0.00;1.50
10.04.2021;13:27:52;M Portes-Rouges;255;30;MClass alim coch. inde;1;0.00;2.75
10.04.2021;13:27:52;M Portes-Rouges;255;30;Foin 1kg;1;0.00;2.20
10.04.2021;13:27:52;M Portes-Rouges;255;30;Total Color 5l;1;0.00;21.00
10.04.2021;13:27:52;M Portes-Rouges;255;30;Exelia Pink Pleasure 1;1;0.00;6.50
10.04.2021;13:27:52;M Portes-Rouges;255;30;Alnatura B. cér sem.;1;0.00;3.40
10.04.2021;13:27:52;M Portes-Rouges;255;30;Milette Naturals Maxi;1;0.00;11.85
10.04.2021;13:27:52;M Portes-Rouges;255;30;Nestlé BEBA 3 Optip;1;0.00;21.95
10.04.2021;13:27:52;M Portes-Rouges;255;30;Pastilles colle-photos;1;0.00;2.95
10.04.2021;13:27:52;M Portes-Rouges;255;30;Energizer Max AA 15+5;1;0.00;19.80
10.04.2021;13:27:52;M Portes-Rouges;255;30;Coupon Bonus 5x;1;0;0
01.04.2021;13:53:28;M Cadolles;2;5861;Cabas;1;0.00;0.30
01.04.2021;13:53:28;M Cadolles;2;5861;MSC filets perche 500g;1;0.00;14.50
01.04.2021;13:53:28;M Cadolles;2;5861;MClass Filet saumon;1;0.00;9.10
01.04.2021;13:53:28;M Cadolles;2;5861;MClass ASC Fil. truite;1;0.00;2.90
01.04.2021;13:53:28;M Cadolles;2;5861;MClass ASC Crevettes;1;0.00;3.50
01.04.2021;13:53:28;M Cadolles;2;5861;Bifidus Nature;1;0.00;0.55
01.04.2021;13:53:28;M Cadolles;2;5861;Bifidus Nature;1;0.00;0.55
01.04.2021;13:53:28;M Cadolles;2;5861;Bifidus Nature;1;0.00;0.55
01.04.2021;13:53:28;M Cadolles;2;5861;Bifidus Nature;1;0.00;0.55
01.04.2021;13:53:28;M Cadolles;2;5861;MClass Séré demi-gras;1;0.00;1.45
01.04.2021;13:53:28;M Cadolles;2;5861;MBud Baguette     300g;1;0.00;0.80
01.04.2021;13:53:28;M Cadolles;2;5861;Red Bull blue edition;1;0.00;1.70
01.04.2021;13:53:28;M Cadolles;2;5861;Red Bull blue edition;1;0.00;1.70
01.04.2021;13:53:28;M Cadolles;2;5861;Lapin Timo lait 80g;1;0.00;2.50
01.04.2021;13:53:28;M Cadolles;2;5861;Lapin Timo lait 80g;1;0.00;2.50
01.04.2021;13:53:28;M Cadolles;2;5861;Lapin Timo lait 80g;1;0.00;2.50
01.04.2021;13:53:28;M Cadolles;2;5861;Lapin Timo lait 80g;1;0.00;2.50
01.04.2021;13:53:28;M Cadolles;2;5861;Lapin Timo lait 80g;1;0.00;2.50
01.04.2021;13:53:28;M Cadolles;2;5861;Lapin Timo lait 80g;1;0.00;2.50
01.04.2021;13:53:28;M Cadolles;2;5861;Lapin Timo lait 80g;1;0.00;2.50
01.04.2021;13:53:28;M Cadolles;2;5861;Lapin Timo lait 80g;1;0.00;2.50
31.03.2021;18:50:45;MMM Marin-Centre;305;7608;Plante fleurie;1;0.00;27.95
31.03.2021;18:50:45;MMM Marin-Centre;305;7608;Florissimo 3_4;1;0.00;17.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Aspèrges vertes;1;1.95;5.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Thomy hollandaise;1;0.00;3.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Extra Haricots fins;1;1.00;2.30
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Pomm.de terre ferme;1;0.00;3.05
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Pomm.de terre ferme;1;0.00;3.05
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Pomm.de terre raclette;1;0.00;3.10
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Poireau coupe;0.213;0.00;0.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Poireau coupe;0.348;0.00;1.55
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Poireau coupe;0.236;0.00;1.05
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Tomates grappes;0.881;0.00;3.70
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;M-Drink 4x1l;1;0.00;5.40
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Thomynaise light;1;0.00;2.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Zweifel paprika XXL;1;0.00;4.60
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Zweifel nature XXL;1;0.00;4.60
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Heinz ketchup 500ml;1;0.00;2.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Floralp Beurre choix;1;0.00;3.25
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Oeufs CH 10x53g+;1;0.00;4.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Oeufs CH 10x53g+;1;0.00;4.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Crème de la Gruyère;1;0.00;4.35
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Crème de la Gruyère;3;0.00;13.05
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Meringues blanches;1;0.00;4.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Meringues blanches;2;0.00;9.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Bricelets Gruyère AOP;1;0.00;6.60
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Dlr flûtes au beurre;1;0.00;2.80
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Jambon cru Grisons;1;0.00;7.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Jambon cru 3 Châteaux;0.150;0.00;8.10
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Jambon cru Grisons;1;0.00;7.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Jambon cru 3 Châteaux;0.145;0.00;7.85
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Pommes Gala;1.939;0.00;6.40
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Echalotes;0.164;0.00;0.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Ail;1;0.00;0.70
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud Pâte feuilletée;1;0.00;2.20
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Dressing French Pepper;1;0.00;4.20
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Fondue moitié-moitié;1;0.00;12.70
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Fondue moitié-moitié;1;0.00;12.70
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Fondue moitié-moitié;1;0.00;12.70
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Raccard ail;0.509;0.00;11.70
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Raclette Corbier;0.532;0.00;10.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Raccard Nature Mini;0.529;0.00;11.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Raccard Nature Mini;0.500;0.00;11.25
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Bleuchatel;0.250;1.40;5.00
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;L'Etivaz Fromage;0.243;1.35;5.10
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Tomme Fribourgeoise;1;0.00;2.65
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;St. Amouron;1;0.00;2.00
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Le Gruyère salé;0.758;0.00;14.40
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Tomme Vaudoise Crémier;1;0.00;2.00
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Tomme cumin;1;0.00;3.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Tilsiter doux;0.186;0.55;2.05
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MClass Gendarmes fumes;1;0.00;5.55
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MClass Gendarme fum.;1;0.00;6.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Rapelli Salametti;1;0.00;8.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Lard fumé;0.264;1.30;4.75
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Lard fumé;0.294;1.45;5.30
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Lard fumé;0.267;1.35;4.80
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Blévita au sésame;1;0.00;3.30
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Saucisson sec herbes;1;2.00;7.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Saucisson sec herbes;1;2.00;7.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud chocolat au lait;1;0.00;2.55
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud chocolat;1;0.00;1.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Ovomaltine 400g;1;0.00;6.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Meringues de Gruyère;1;0.00;4.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Ovo crunchy biscuit;1;0.00;3.70
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Ovo petit beurre 145g;1;0.00;3.70
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Nescafé finesse 100g;1;0.00;7.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Extra confiture fraise;1;0.00;1.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Extra confi. abricots;1;0.00;2.40
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Electuaire baies de su;1;0.00;3.40
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Farmer birchermüesli;1;0.00;4.80
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Farmer Croc chocolat;1;0.00;3.80
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MClass frelitta bicolo;1;0.00;3.70
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MClass cornettes grand;1;0.00;1.45
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MClass cornettes grand;1;0.00;1.45
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;JuraSel sel de table;1;0.00;0.85
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Swiss Style nature;1;0.00;2.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud Yogourt Nature;1;0.00;0.80
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Swiss Style 12er;1;0.00;3.75
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Condy concombre Suisse;1;0.00;4.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Condy cornichons 125g;1;0.00;1.40
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Crème sandwich;1;0.00;3.10
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Cenovis;1;0.00;3.80
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MClass mayonnaise 265g;1;0.00;1.55
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Condy chanterelles;1;0.00;4.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Condy champignons;1;0.00;2.45
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MClass epis de maïs;1;0.00;1.65
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Saucisson Tradition;0.363;0.00;7.80
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Saucisse aux choux;0.346;0.00;6.05
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Saucisse aux choux;0.346;0.00;6.05
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Lard à griller;0.149;0.85;2.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Lard à griller;0.141;0.80;2.75
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud Pâté à la viande;1;0.00;8.00
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud Cervelas;1;0.00;4.45
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud Cervelas;1;0.00;4.45
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud Jambon;1;0.00;3.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud Jambon;1;0.00;3.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Jambon de derrière;0.159;0.00;4.05
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Jambon de derrière;0.159;0.00;4.05
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Jambon derriere;0.135;0.00;5.00
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud Pic-Stic;1;0.00;4.30
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud Pic-Stic;1;0.00;4.30
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Rivella thé vert 1.5l;1;0.00;2.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Rivella rouge 1.5l;1;0.00;2.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Ice Tea citron 4x1l;1;0.00;3.00
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Ice Tea watermelon 70g;1;0.00;0.80
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Ice Tea citron 6x33cl;1;0.00;2.35
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Ice Tea pêche 6x33cl;1;0.00;3.30
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Sirop fraise 75cl;1;0.00;3.45
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud jus d'orange 1.5l;1;0.00;1.20
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud jus d'orange 1.5l;1;0.00;1.20
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud jus d'orange 1.5l;1;0.00;1.20
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Alnatura bouillie;1;0.00;5.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Nestlé BEBA 3 Optip;1;0.00;21.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Milette Naturals Maxi;1;0.00;11.85
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MSC filets perche 500g;1;0.00;14.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MSC filets perche 500g;1;0.00;14.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Galactina Plasmon;1;0.00;3.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Batavia verte;1;0.00;1.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud vanille 2000ml;1;0.00;2.80
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Max os à mâcher 2pce;1;0.76;3.04
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Max os à mâcher 2pce;1;0.76;3.04
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MClass Séré demi-gras;1;0.00;1.45
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Jean-Louis Tomme Cumin;1;0.00;2.00
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Mini Donuts sucré;1;0.00;3.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Crocchini rosmarino;1;0.00;2.80
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud saumon fumé atl.;1;0.00;4.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Bio Chou-Fleur;1;0.00;3.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Cherrytomates grappes;1;0.00;2.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Poivrons mélangés;1;0.00;3.20
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MBud Poires;1;0.00;2.50
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Pommes Pink Lady;0.816;0.00;4.20
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Petits Radis;1;0.00;1.40
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Carottes;0.658;0.00;1.25
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Carottes;0.658;0.00;1.25
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Canapés Nature;1;0.00;2.80
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;MClass couscous 1kg;1;0.00;3.60
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Bonnet bebe 2 pc;1;0.00;14.95
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Lunettes de soleil;1;0.00;39.90
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Arrondi en v. faveur;1;0.00;-0.01
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;CUM+5x Pts. Tout Ass.;1;0;0
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;CUM10x Pts Bouillies A;1;0;0
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;Punkte171;1;0;0
31.03.2021;18:50:42;MMM Marin-Centre;436;9251;CUM30% Oignons;1;0;-0.27
24.03.2021;18:41:25;M Portes-Rouges;254;60;Baguette blanche;1;0.00;1.60
24.03.2021;18:41:25;M Portes-Rouges;254;60;Mangue;2;1.28;2.02
24.03.2021;18:41:25;M Portes-Rouges;254;60;Poire Bosc;1.258;0.00;3.90
24.03.2021;18:41:25;M Portes-Rouges;254;60;Pommes Gala;1.591;0.00;5.25
24.03.2021;18:41:25;M Portes-Rouges;254;60;Echalottes;1;0.00;2.50
24.03.2021;18:41:25;M Portes-Rouges;254;60;Bio Persil plat;1;0.00;1.40
24.03.2021;18:41:25;M Portes-Rouges;254;60;Champignons bruns;1;0.00;2.20
24.03.2021;18:41:25;M Portes-Rouges;254;60;Oignons frais blancs;1;0.00;1.40
24.03.2021;18:41:25;M Portes-Rouges;254;60;Valflora Demi-crème;1;0.00;1.30
24.03.2021;18:41:25;M Portes-Rouges;254;60;Bifidus Nature;2;0.00;1.10
24.03.2021;18:41:25;M Portes-Rouges;254;60;Alfredo Mozzarella;1;0.00;2.55
24.03.2021;18:41:25;M Portes-Rouges;254;60;Crème Fraîche herbes;1;0.00;2.70
24.03.2021;18:41:25;M Portes-Rouges;254;60;Maxi fromage râpé;2;0.00;7.30
24.03.2021;18:41:25;M Portes-Rouges;254;60;La Vache qui rit 400g;1;0.00;5.30
24.03.2021;18:41:25;M Portes-Rouges;254;60;Buche Chavroux Affine;1;0.00;3.75
24.03.2021;18:41:25;M Portes-Rouges;254;60;Chavroux;1;0.00;3.70
24.03.2021;18:41:25;M Portes-Rouges;254;60;Oeufs CH 10x53g+;1;0.00;4.95
24.03.2021;18:41:25;M Portes-Rouges;254;60;Valflora M-Drink UHT;1;0.00;1.35
24.03.2021;18:41:25;M Portes-Rouges;254;60;Fromage fondu 200g;1;0.00;2.50
24.03.2021;18:41:25;M Portes-Rouges;254;60;MClass tranches chilli;1;0.00;2.50
24.03.2021;18:41:25;M Portes-Rouges;254;60;MBud Lardons fumés;2;0.00;5.50
24.03.2021;18:41:25;M Portes-Rouges;254;60;Jambon a l'os cuit;0.149;1.85;3.80
24.03.2021;18:41:25;M Portes-Rouges;254;60;MBud Jambon;2;0.00;7.80
24.03.2021;18:41:25;M Portes-Rouges;254;60;MClass MSC thon rosé;1;0.00;1.90
24.03.2021;18:41:25;M Portes-Rouges;254;60;Jus de citron intens.;1;0.00;1.10
24.03.2021;18:41:25;M Portes-Rouges;254;60;MBud saumon fumé atl.;1;0.00;4.95
24.03.2021;18:41:25;M Portes-Rouges;254;60;Guacamole mix;1;0.00;1.40
24.03.2021;18:41:25;M Portes-Rouges;254;60;Tortilla chips ranch;1;0.00;3.80
24.03.2021;18:41:25;M Portes-Rouges;254;60;MBud fil. saumon 250g;2;0.00;9.60
24.03.2021;18:41:25;M Portes-Rouges;254;60;Laitue pom. rouge 160g;1;0.00;2.80
24.03.2021;18:41:25;M Portes-Rouges;254;60;M-Drink UHT Brik 12x1l;1;0.00;12.95
24.03.2021;18:41:25;M Portes-Rouges;254;60;MClass crème raifort;1;0.00;2.65
24.03.2021;18:41:25;M Portes-Rouges;254;60;Max os à mâcher 2pce;4;0.00;15.20
24.03.2021;18:41:25;M Portes-Rouges;254;60;MClass aliment lapins;1;0.00;3.35
24.03.2021;18:41:25;M Portes-Rouges;254;60;Nestlé BEBA 3 Optip;1;0.00;21.95
24.03.2021;18:41:25;M Portes-Rouges;254;60;Galactina Plasmon;1;0.00;3.90
24.03.2021;18:41:25;M Portes-Rouges;254;60;Milette Naturals Maxi;1;0.00;11.85
24.03.2021;18:41:25;M Portes-Rouges;254;60;Alnatura B. cér sem.;1;0.00;3.40
24.03.2021;18:41:25;M Portes-Rouges;254;60;CUM+2x Pts. Tout Ass.;1;0;0
24.03.2021;18:41:25;M Portes-Rouges;254;60;CUM20x Pts La vache qui rit;1;0;0
24.03.2021;18:41:25;M Portes-Rouges;254;60;CUM30% Fromages râpés;1;0;-2.19
22.03.2021;17:22:09;MM Hôpital;252;150;Energizer MAX AA/LR6 8;1;0.00;14.90
22.03.2021;17:22:09;MM Hôpital;252;150;Salade Iceberg;1;0.00;1.30
22.03.2021;17:22:09;MM Hôpital;252;150;Alnatura bouillie;1;0.00;5.95
22.03.2021;17:22:09;MM Hôpital;252;150;Milette Naturals Maxi;1;0.00;11.85
22.03.2021;17:22:09;MM Hôpital;252;150;Handymatic Rinçage-éc.;1;0.00;3.50
22.03.2021;17:22:09;MM Hôpital;252;150;Candida Ortho brosse;2;0.00;6.60
22.03.2021;17:22:09;MM Hôpital;252;150;Piadina Romagnola;1;0.00;3.30
22.03.2021;17:22:09;MM Hôpital;252;150;MBud saumon fumé atl.;1;0.00;4.95
22.03.2021;17:22:09;MM Hôpital;252;150;Crème Fraîche herbes;1;0.00;2.70
